sent_id,tokens,dep_labels
ess_1854,"'ROOT', ""Atatürk'ün"", 'çağdaş', 'eğitim', 'sistemi', 'sayesinde', 'karma', 'sınıflarda', 'okumaya', 'alışmış', 'biri', 'olarak', 'ben', ',', 'hayatımda', 'bir', 'ilki', 'daha', 'yaşayacaktım', '.'","42, 31, 5, 31, 31, 35, 5, 35, 30, 1, 35, 9, 32, 38, 35, 21, 34, 3, 39, 38"
pop_649,"'ROOT', 'Sabit', 'yağlar', 've', 'A', '-', 'D', '-', 'E', 'vitaminlerin', 'içerir', '.'","42, 5, 34, 10, 31, 38, 17, 38, 17, 17, 39, 38"
news_1417,"'ROOT', 'Çiller', ':', 'Manisa', ',', 'Antalya', '.'","42, 39, 38, 37, 38, 17, 38"
ess_112,"'ROOT', 'Günümüz', 'dünyasına', 'uyarlasanıza', ';', 'maliyeye', 'gidiyorsunuz', 'ayakkabınızın', 'te', 'kini', 'veriyorsunuz', ';', 'bankaya', 'gidiyorsunuz', 'öbür', 'te', 'kini', 'de', 'orada', 'bırakıyorsunuz', '.'","42, 31, 34, 2, 38, 35, 39, 32, 34, 14, 17, 38, 35, 17, 5, 34, 14, 4, 35, 17, 38"
ins_1712,"'ROOT', 'Adam', 'sen', 'de', 'deyip', 'de', 'kulağının', 'ardına', 'da', 'atamazdım', 'ya', 'bunu', '.'","42, 12, 14, 14, 2, 4, 31, 35, 4, 39, 4, 34, 38"
bio_674,"'ROOT', 'Duvarlar', 'inip', ',', 'gümrük', 've', 'fonlar', 'sıfırlanmasına', 'karşın', ',', 'Türk', 'halkının', 'ucuz', 'otomobil', 'beklentisi', 'gerçekleşmedi', '.'","42, 32, 2, 38, 34, 10, 17, 2, 9, 38, 5, 31, 5, 31, 32, 39, 38"
ess_1402,"'ROOT', '""', 'Bir', 'lisan', 'bir', 'insan', '""', 'deyimine', 'sonuna', 'kadar', 'katılıyorum', 'çünkü', 'bir', 'yabancı', 'dil', 'bildiğimizde', '(', 'bu', 'hangi', 'dil', 'olursa', 'olsun', ')', 'bir', 'başka', 'insan', 'moduna', 'girer', 'gibiyiz', '.'","42, 39, 21, 32, 21, 17, 38, 35, 5, 9, 17, 10, 21, 5, 35, 15, 38, 21, 21, 32, 30, 30, 38, 21, 5, 31, 35, 17, 9, 38"
news_225,"'ROOT', 'Bunun', 'da', 'araştırılmasını', 'istiyorum', '.'","42, 32, 4, 12, 39, 38"
news_374,"'ROOT', 'Dumandan', 'etkilenen', '5', 'kişi', ',', 'olay', 'yerine', 'gelen', 'ambulanslarla', 'Çorum', 'Devlet', ""Hastanesi'ne"", 'sevk', 'edildi', '.'","42, 35, 1, 33, 32, 38, 31, 35, 1, 35, 31, 31, 35, 39, 15, 38"
pop_1059,"'ROOT', 'Dünya', ""Savaşı'nda"", 'tarafsız', 'kalmayı', 'tercih', 'eden', 'Eleutherios', 'Venizelos', ',', '51', 'yaşında', 'iken', 'İtilâf', ""Devletleri'nin"", 'verdiği', 'teminatla', ""Çanakkale'ye"", 'kuvvet', 'göndermeye', 'kalkışınca', ',', 'Kral', 'Konstantinos', 'tarafından', 'istifaya', 'zorlandı', '.'","42, 31, 35, 5, 34, 1, 15, 32, 25, 38, 33, 2, 18, 31, 32, 1, 35, 35, 34, 12, 2, 38, 31, 25, 35, 35, 39, 38"
bio_1056,"'ROOT', 'Sadece', 'ilçe', 'merkezine', 'yardım', 'yapılıyordu', '.'","42, 3, 31, 34, 39, 15, 38"
ins_1553,"'ROOT', 'Çevremdeki', 'insanlardan', 'daha', 'küçüğüm', '.'","42, 5, 3, 3, 39, 38"
bio_1668,"'ROOT', 'Çiftlikte', 'pek', 'masrafım', 'olmayacağı', 'için', ',', 'para', 'konusu', 'biraz', '""nane', '""', 'cinsi', 'oldu', '.'","42, 35, 3, 32, 2, 9, 38, 31, 32, 3, 31, 38, 34, 39, 38"
pop_749,"'ROOT', 'Ama', 'kesinlikle', 'fabrikayı', 'devlete', 'muhtaç', 'hale', 'getirme', '.""'","42, 10, 3, 34, 34, 5, 39, 14, 38"
bio_397,"'ROOT', 'Bu', 'grubun', 'içindeki', 'gençlerin', ""Kler'in"", 'baba', 'korkusunun', 'dışında', 'hiçbir', 'sıkıntıları', 've', 'sorunları', 'yok', 'tu', '.'","42, 21, 31, 5, 31, 31, 31, 31, 5, 21, 32, 10, 17, 39, 18, 38"
bio_750,"'ROOT', 'Bu', 'ameliyatta', 'yine', 'kuzenim', 'Müge', 'vardı', '.'","42, 21, 35, 3, 30, 32, 39, 38"
bio_945,"'ROOT', 'Sofrada', 'bekliyor', 'sizi', '...""'","42, 35, 39, 34, 38"
ess_532,"'ROOT', 'Hayvan', 'hakları', ',', 'son', 'zamanların', 'tartışılan', 'konusu', '.'","42, 31, 32, 38, 5, 31, 1, 39, 38"
ess_1307,"'ROOT', 'Benim', 'vazifem', 'ise', 'bunlara', 'hizmet', 'etmek', 'tir', '.'","42, 30, 32, 22, 35, 34, 39, 18, 38"
ess_1734,"'ROOT', 'Çocukların', 'internet', 'sayesinde', 'bazı', 'vahşet', 'içeren', ',', 'ahlaksız', 'siteler', 'bulunan', 'sayfalara', 'girmesi', 'dezavantajların', 'en', 'başında', 'gelir', '.'","42, 31, 31, 35, 21, 34, 1, 38, 5, 34, 1, 35, 17, 31, 3, 35, 39, 38"
news_1420,"'ROOT', ""İGDAŞ'ın"", 'kampanyası', 'uzatıldı'","42, 31, 32, 39"
bio_698,"'ROOT', 'Takıldığım', ""Peron'da"", 'gitar', 'çalıyor', '.'","42, 1, 35, 34, 39, 38"
ins_289,"'ROOT', 'Sadece', 'sınıfın', 'içinde', ',', 'öğrencilerin', 'arasında', 'gezinmiş', '.'","42, 3, 31, 35, 38, 31, 17, 39, 38"
bio_1463,"'ROOT', 'Bu', 'besleyici', 'suların', 'en', 'göz', 'alanları', 'Kerhanda', 'dır', '.'","42, 21, 30, 31, 3, 5, 32, 39, 18, 38"
ins_811,"'ROOT', 'Ne', 'var', 'ki', ',', 'doğada', 'serbest', 'karbondioksit', 'konsantrasyonu', 'yüksek', 'olan', 'sular', 'fazla', 'değildir', '.'","42, 34, 2, 29, 38, 35, 5, 31, 32, 5, 1, 32, 39, 7, 38"
bio_713,"'ROOT', 'Fakat', 'burada', 'şunu', 'çok', 'açık', 'belirtmeliyim', 'ki', ':', 'Bütün', 'bu', 'benzetmeler', ',', 'yol', 'göstermeler', ',', 'ona', 'haddimiz', 'olmadan', 'akıl', 'vermeler', ',', 'sadece', 've', 'sadece', 'onu', 'düşündüğümüz', ',', 'onu', 'sevdiğimiz', 've', 'gerçek', ""Baba'mız"", 'yerine', 'koyduğumuz', 'için', 'dir', '.'","42, 10, 35, 34, 3, 3, 39, 29, 38, 21, 21, 32, 38, 34, 17, 38, 34, 2, 14, 17, 14, 38, 3, 10, 16, 34, 37, 38, 34, 17, 10, 5, 31, 27, 17, 9, 18, 38"
pop_741,"'ROOT', 'Dernek', 'Başkanı', 'Uschi', 'Akın', 'da', '""yok', 'sayıldıkları""', 'kanısında', 'ydı', ':'","42, 31, 30, 32, 25, 4, 31, 14, 39, 18, 38"
news_1487,"'ROOT', 'AKP', ',', 'AB', 'hayali', 'uğruna', ""Kıbrıs'ı"", 'bir', 'diyet', 'olarak', 'feda', 'etme', 'hazırlığı', 've', 'hesabı', 'içinde', '.'","42, 32, 38, 31, 31, 35, 34, 21, 2, 9, 31, 14, 31, 10, 17, 39, 38"
ins_755,"'ROOT', '1', '.', 'Fatih', 'Sultan', 'Mehmet', ""İstanbul'a"", 'ilk', 'kez', 'girerken', 'yanında', 'kaç', 'öğretmeni', 'vardı', '?'","42, 35, 38, 32, 25, 25, 35, 5, 3, 2, 35, 33, 32, 39, 38"
ess_45,"'ROOT', '6', '-', '7', 'Eylül', 'gecesinin', 'açtığı', 'yaralar', ',', 'çok', 'zor', 'kapandı', '.'","42, 33, 38, 25, 31, 32, 1, 32, 38, 3, 3, 39, 38"
news_316,"'ROOT', '1996', 'için', 'belirlenen', 'hedef', 'ise', '60', 'trilyon', 'lira', '.'","42, 35, 9, 1, 32, 18, 33, 25, 39, 38"
news_887,"'ROOT', '""', 'Cesaretiniz', 'kırılmasın', '""'","42, 38, 32, 39, 38"
news_589,"'ROOT', 'Bahçeli', ',', 'cinayet', 'sonrasında', 'devleti', 'suçlu', 'gösteren', 'açıklamalar', 'yapılmasını', ',', '""', 'Hepimiz', 'Ermeni\'yiz""', 'şeklinde', 'slogan', 'atılmasını', 'ağır', 'bir', 'dille', 'eleştirirken', ""TÜSİAD'ın"", 'geçen', 'hafta', 'açıkladığı', '""', 'Demokratikleşme', 'Raporu""', 'nu', 'da', 'hedef', 'aldı', '.'","42, 32, 38, 31, 35, 35, 5, 1, 32, 12, 38, 38, 32, 31, 35, 32, 17, 5, 21, 35, 2, 32, 5, 35, 1, 38, 31, 34, 9, 4, 39, 14, 38"
news_91,"'ROOT', 'Ancak', 'zihince', 'sağlıklı', 'hiçbir', 'insan', ',', 'hayatının', 'hiç', 'bir', 'safhasında', 'herhangi', 'bir', 'ruhsal', 'durumun', 'etkisinden', 'tamamen', 'kurtulamaz', '.'","42, 10, 3, 5, 21, 32, 38, 31, 3, 21, 35, 5, 21, 5, 31, 35, 3, 39, 38"
ins_356,"'ROOT', 'Ters', 'bir', 'rüzgâr', 'esti', ',', 'rotamı', 'yitirdim', '.'","42, 5, 21, 32, 39, 38, 34, 17, 38"
pop_1548,"'ROOT', 'Limon', 'sıkarak', 'servis', 'yapın', '.'","42, 34, 2, 39, 14, 38"
ess_326,"'ROOT', 'Kendilerini', 'teker', 'teker', 'içeri', 'alıyor', '.'","42, 34, 3, 16, 39, 14, 38"
ins_523,"'ROOT', ""Dünya'mızın"", 'diğer', 'bölümü', 'ise', 'güneşi', 'göremez', 've', 'Güneş', 'ışıklarını', 'alamaz', '.'","42, 31, 5, 32, 18, 34, 39, 10, 31, 34, 17, 38"
bio_1968,"'ROOT', 'Vefa', 'meşhur', 'bozacının', 'orası', '...'","42, 32, 31, 31, 39, 38"
bio_1846,"'ROOT', 'Azeri', 'şoförün', 'konuşurken', 'söylediği', 'başka', 'bir', 'şey', 'daha', 'vardı', 'ki', 'bu', ',', 'gerçekten', 'insanlık', 'adına', 'utanılacak', 'bir', 'şey', 'di', ':', 'Ceset', 'ticareti', '.'","42, 5, 32, 2, 1, 5, 21, 34, 3, 39, 10, 32, 38, 3, 31, 35, 1, 5, 2, 18, 38, 31, 37, 38"
bio_192,"'ROOT', 'Sen', 'hiç', 'padişah', 'karısının', 'kocasını', 'boşayıp', 'sadrazamla', 'evlendiğini', 'duydun', 'mu', '?'","42, 32, 3, 31, 32, 34, 2, 35, 12, 39, 8, 38"
pop_730,"'ROOT', 'Ben', 'ona', 'neden', 'ağladığını', 'sorduğumda', ',', 'bana', 'şu', 'yanıtı', 'vermişti', ':'","42, 32, 35, 3, 12, 2, 38, 35, 21, 34, 39, 38"
ins_790,"'ROOT', 'Kalbim', 'öyle', 'hızlı', 'atıyordu', 'ki', 'sesini', 'duyabiliyordum', '.'","42, 32, 3, 3, 2, 29, 34, 39, 38"
news_515,"'ROOT', 'Pamukkale', 'Turizm', 'Derneği', '(', 'PAMTUR', ')', 'Başkanı', 'Nurettin', 'Koçak', 'ise', 'artık', 'personel', 'çıkarmaya', 'başladıklarını', 'söyledi', '.'","42, 31, 31, 31, 38, 6, 38, 30, 32, 25, 18, 3, 34, 12, 12, 39, 38"
pop_1768,"'ROOT', '""', 'Ama', 'elimi', 'vermemek', 'elimde', 'değil', '...""'","42, 38, 10, 34, 19, 39, 7, 38"
pop_1523,"'ROOT', 'Hiçbir', 'zaman', 'sert', 'bir', 'baba', 'olmazlar', '.'","42, 21, 35, 5, 21, 34, 39, 38"
ess_3,"'ROOT', 'Not', 'defterinde', 'Aziz', 'Nesin', 'yazılıdır', '...'","42, 31, 35, 32, 25, 39, 38"
bio_487,"'ROOT', '""Peki', ',', 'biz', 'sevgiline', 'bir', 'şey', 'diyebilir', 'miyiz', 'anketmen', '?', '""'","42, 22, 38, 32, 27, 21, 34, 39, 8, 40, 38, 38"
news_733,"'ROOT', 'Ardından', ""Sinha'yı"", 'ağırlayan', 'Gül', ',', ""ABD'nin"", ""Irak'a"", 'asker', 'göndermesi', 'talebini', 'BM', 'kararı', 'olmadığı', 'için', 'reddeden', ""Hindistan'la"", 'konuyu', 'değerlendirdi', '.'","42, 3, 34, 1, 32, 38, 32, 35, 5, 31, 34, 31, 34, 2, 9, 35, 35, 34, 39, 38"
ess_1154,"'ROOT', '2.'","42, 39"
ins_1449,"'ROOT', 'Hâlâ', 'yan', 'yana', 'duran', 've', 'avlularından', 'serin', 'sular', 'akan', 'evlerin', 'bulunduğu', ',', 'salkım', 'söğütlerin', 'mütemadiyen', 'bitişik', 'avlulara', 'sarktığı', 'köylerde', ',', 'kasaba', 've', 'şehirlerde', 'komşuluktan', 'söz', 'edilebilir', 'belki', '...'","42, 35, 3, 16, 1, 10, 35, 5, 32, 17, 32, 1, 38, 32, 17, 3, 5, 35, 17, 35, 38, 17, 10, 17, 5, 39, 15, 3, 38"
bio_588,"'ROOT', 'Namazdan', 'önce', ""Meral'le"", 'vedalaşmak', 'istediğimi', 'söyledim', '.'","42, 35, 9, 35, 34, 34, 39, 38"
news_1479,"'ROOT', 'Adliye', 'girişinde', 'basın', 'açıklaması', 'yapan', 'Cabar', 'Leygara', 'şunları', 'söyledi', ':', '""', 'Müvekkilimiz', 'Leyla', ""Zana'nın"", 'Diyarbakır', ""5'nci"", 'Ağır', 'Ceza', 'Mahkemesinde', 'duruşması', 'vardı', '.'","42, 31, 35, 31, 34, 1, 32, 25, 34, 39, 38, 38, 30, 31, 25, 31, 33, 5, 31, 35, 32, 23, 38"
ins_1256,"'ROOT', 'Gerek', 'yeraltı', 've', 'gerek', 'işlem', 'görmüş', 'yerüstü', 'sularının', 'alimantasyona', 'verilebilmesi', 'için', 'temizliklerinin', 'isbat', 'edilmiş', 'olması', 'lazımdır', '.'","42, 11, 31, 10, 11, 34, 1, 17, 32, 27, 2, 9, 32, 34, 15, 19, 39, 38"
news_607,"'ROOT', 'İlk', 'anda', 'duvarda', 'duran', 'basit', 'kâğıt', 'parçacıkları', 'onlar', 'ama', 'biraz', 'daha', 'uzaktan', 'baktığınızda', ',', 'Van', ""Gogh'un"", '""', 'Yıldızlı', 'Gece', '""', 'adlı', 'yapıtının', 'aynısını', 'görüyorsunuz', '.'","42, 5, 35, 35, 1, 5, 31, 39, 32, 10, 3, 3, 35, 2, 38, 31, 25, 38, 5, 35, 38, 30, 31, 34, 17, 38"
bio_274,"'ROOT', 'Bundan', 'benim', 'de', 'haberim', 'vardı', '.'","42, 35, 31, 4, 32, 39, 38"
ins_321,"'ROOT', 'ZAMAN', 'VE', 'MEKÂN'","42, 39, 10, 17"
ins_1129,"'ROOT', 'Selim', ',', 'o', 'gece', 'uykusundan', 'acıyla', 'uyandı', '.'","42, 32, 38, 21, 35, 35, 3, 39, 38"
bio_1058,"'ROOT', 'Çaydanlığın', 'arkasında', 'büyükçe', 'bir', 'sehpa', 've', 'üstünde', 'onlarca', 'eski', 'kitap', '...'","42, 31, 35, 3, 21, 39, 10, 35, 33, 5, 17, 38"
bio_1250,"'ROOT', 'Üzerimin', 'kirli', 'olduğunu', 'görünce', ',', 'geceyi', 'sokakta', 'geçirdiğimi', 'anladı', '.'","42, 32, 12, 15, 2, 38, 34, 35, 12, 39, 38"
bio_30,"'ROOT', 'Bu', 'tarihler', 'dışında', 'yapılan', 'çıkışları', 'kış', 'çıkışı', 'sayılmaz', 'diye', 'ilave', 'ettim', '.'","42, 21, 31, 35, 1, 32, 31, 34, 2, 9, 39, 15, 38"
ins_1941,"'ROOT', 'Ama', 'bazıları', 'başka', 'adlarla', 'da', 'anarlar', '.'","42, 10, 32, 5, 35, 4, 39, 38"
pop_1911,"'ROOT', 'Uranüs', ',', 'kendi', 'burcu', ""Kova'da"", 'güçlü', 'yken', ""Aslan'da"", 'zayıflar', ',', ""Akrep'te"", 'ise', 'yücelir', '.'","42, 32, 38, 31, 30, 35, 2, 18, 35, 39, 38, 35, 18, 17, 38"
bio_708,"'ROOT', 'Ve', 'Walt', 'Disney', 'stüdyolarında', '""', 'Denizaltında', 'Yirmi', 'Bin', 'Fersah', '""', 'adlı', 'filmin', 'dip', 'müziği', 'döşemesini', ',', 'gerçekten', 'bir', 'teknik', 'harika', 'olan', 'ses', 'stüdyosunda', 'gözlemek', 'fırsatını', 'buldum', '.'","42, 10, 31, 25, 35, 38, 5, 14, 14, 14, 38, 5, 31, 31, 31, 34, 38, 3, 21, 5, 34, 1, 31, 35, 31, 34, 39, 38"
ins_1452,"'ROOT', 'Böylece', 'hem', 'zenginleşir', 'hem', 'de', 'ünlenir', '.'","42, 3, 11, 39, 11, 10, 17, 38"
ess_1416,"'ROOT', 'Durum', 'hakkında', 'Türkçe', 'Sözlük', 'şöyle', 'der', ':', '""', 'Bir', 'zaman', 'kesiti', 'içinde', 'bir', 'şeyi', 'belirleyen', 'koşulların', 'tümü', '.'","42, 31, 35, 32, 14, 3, 39, 38, 38, 33, 14, 35, 14, 33, 14, 1, 31, 17, 38"
ess_1238,"'ROOT', 'İnsanlar', 'merak', 'eder', 'durur', ',', 'evlilik', 'niye', 'sevgililik', 'gibi', 'değildir', 'diye', '.'","42, 32, 39, 15, 17, 38, 32, 3, 35, 9, 17, 9, 38"
ins_83,"'ROOT', 'Köşkün', 'merdivenlerinde', ""Atatürk'le"", 'karşılaştık', '.'","42, 31, 35, 35, 39, 38"
pop_282,"'ROOT', 'TAVUK', 'SALATASI'","42, 31, 39"
ins_1716,"'ROOT', 'Gençliğe', 'güvendi', '.'","42, 35, 39, 38"
ins_1823,"'ROOT', 'Babası', 'şaşırmıştı', ':'","42, 32, 39, 38"
bio_513,"'ROOT', 'Kötü', 'konuşmayacağız', '.'","42, 3, 39, 38"
ins_1278,"'ROOT', 'MİLLÎ', 'KÜLTÜR'","42, 5, 39"
bio_1283,"'ROOT', 'Bir', 'türlü', 'ayrılamazdım', 'onlardan', 've', 'gece', 'onlarla', 'yattım', '.'","42, 3, 14, 39, 35, 10, 35, 35, 17, 38"
pop_611,"'ROOT', 'Albüm', 'yeni', ';', 'ama', ',', 'içinde', 'mutlaka', 'bir', 'eski', 'var', '.'","42, 32, 39, 38, 10, 38, 35, 3, 21, 32, 17, 38"
bio_744,"'ROOT', 'Arada', 'trafiği', 'durdurup', 'yayaları', 'geçirmesi', 'gerek', '.'","42, 35, 34, 2, 34, 32, 39, 38"
news_1875,"'ROOT', 'Del', 'Bosque', 'karşısında', 'hem', 'CAS', '(', 'Spor', 'Tahkim', 'Mahkemesi', ')', ',', 'hem', 'de', 'İsviçre', 'Federal', 'Mahkemesi', 'karşısında', 'boyun', 'büken', 'Beşiktaş', ',', 'Tigana', 'tarafından', 'da', 'alacağının', 'ödenmediği', 'gerekçesiyle', ""FIFA'ya"", 'şikayet', 'edilmişti', '.'","42, 31, 25, 35, 10, 31, 38, 31, 31, 6, 38, 38, 10, 10, 31, 31, 17, 35, 34, 1, 32, 38, 31, 35, 4, 32, 31, 35, 35, 39, 15, 38"
ess_1110,"'ROOT', 'Onun', 'iktidar', 'ortaklığını', 'büyük', 'bir', 'erginlikle', 'karşıladı', '.'","42, 31, 31, 34, 5, 21, 35, 39, 38"
pop_427,"'ROOT', '2', 'adet', 'soğan'","42, 33, 13, 39"
bio_154,"'ROOT', 'Babam', 'da', 'annem', 'de', ""'deli"", ""oğlan'larının"", 'bu', 'işi', 'yapabileceğine', 'bir', 'inandılar', 'bir', 'inanamadılar', 'ama', 'hep', 'yanımda', 'oldular', '.'","42, 32, 4, 17, 4, 30, 32, 21, 34, 12, 11, 39, 11, 17, 10, 3, 35, 17, 38"
pop_1486,"'ROOT', '1', 'kg', '.', 'istavrit'","42, 33, 13, 38, 39"
ess_439,"'ROOT', 'Bizim', 'doğrudan', 'toplumsal', 'gerçekte', 'karşılık', 'bulacağımız', ',', 'bulmasak', 'da', 'dönüştüreceğimiz', 'duygularımızın', 'başka', 'gerçekliklerle', 'kurduğu', 'karmaşa', 'yüzünden', ',', 'gerçeğin', 'iplerini', 'açayım', 'derken', ',', 'kördüğüm', 'ediyoruz', '.'","42, 32, 3, 5, 30, 1, 14, 38, 2, 4, 17, 32, 5, 35, 1, 31, 2, 38, 31, 34, 12, 2, 38, 39, 15, 38"
bio_362,"'ROOT', 'Paltomu', 'giydim', ',', 'bir', 'sonraki', 'sahneye', 'geçtik', '.'","42, 34, 39, 38, 21, 5, 35, 17, 38"
bio_355,"'ROOT', 'Mersin', 'ortaokulunun', 'ikinci', 'sınıfında', ',', 'şimdi', 'kim', ',', 'hangi', 'nedenle', 'münasip', 'gördü', 'hatırlamıyorum', '.'","42, 31, 31, 5, 35, 38, 3, 32, 38, 21, 35, 12, 14, 39, 38"
bio_566,"'ROOT', 'Genel', 'Sekreteri', 'H', '.'","42, 5, 30, 39, 38"
news_131,"'ROOT', 'Geçtiğimiz', 'hafta', 'içinde', 'G.Antepspor', ""'a"", 'kendi', 'evinde', 'bu', 'sezonki', 'ilk', 'galibiyetini', 'tattıran', 'Denizlispor', ',', 'kupada', 'da', 'üzülmemek', 'için', 'maça', 'kontrollü', 'başladı', '.'","42, 1, 35, 35, 35, 9, 31, 35, 21, 5, 5, 34, 1, 32, 38, 35, 4, 2, 9, 35, 3, 39, 38"
ess_224,"'ROOT', '3.'","42, 39"
ess_119,"'ROOT', 'Gözünden', 'bu', 'gözlükleri', 'çıkarmayan', ',', 'bayrakla', ',', 'Mustafa', 'Kemal', 'rozetleriyle', ',', 'Türk', 'olma', 'gururuyla', 'ilişkisini', 'kesmeyen', 'bir', 'sol', ',', 'laik', 'cumhuriyeti', '(', 'yani', 'Türkiye', 'Devletini', ')', 'halkın', 'taleplerinin', 'önüne', 'koyan', 'bir', 'sol', ',', 'Milli', ""Marş'ın"", 've', ""MGK'nın"", 'iki', 'büyük', 'korkusunu', 'paylaşan', 'bir', 'sol', 'kriz', 'içinde', 'dir', ',', 'kriz', 'içinde', 'kalacaktır', 've', 'zaten', 'kriz', 'içinde', 'olmasında', 'bir', 'sakınca', 'yok', 'tur', '.'","42, 35, 21, 34, 1, 38, 34, 38, 31, 25, 17, 38, 34, 31, 17, 34, 17, 21, 32, 38, 31, 32, 38, 30, 31, 6, 38, 31, 31, 5, 1, 21, 17, 38, 31, 25, 10, 17, 33, 5, 34, 1, 21, 17, 32, 39, 18, 38, 31, 35, 17, 10, 3, 31, 35, 35, 21, 32, 17, 18, 38"
ins_9,"'ROOT', 'Yani', ',', 'anahtarı', 'işlemeye', 'başlar', '.'","42, 10, 38, 34, 12, 39, 38"
ins_1915,"'ROOT', 'İşte', 'şimdi', 'hâlâ', 'aynı', 'usul', ',', 'Yeniçeri', ""Mustafa'nın"", 'usulü', 'ile', 'kahve', 'pişiriyordu', '.'","42, 3, 3, 35, 5, 35, 38, 31, 25, 35, 9, 34, 39, 38"
bio_3,"'ROOT', 'Böyle', 'bir', 'kadın', 'dı', 'işte', 'rahmetli', 'annem', '.'","42, 5, 21, 39, 18, 22, 5, 32, 38"
news_1245,"'ROOT', ""Bağdat'taki"", 'Ebu', 'Garib', ""Hapishanesi'nde"", 'çekilmiş', 'işkence', 'fotoğraflarının', 'yarattığı', 'şok', 'dinmez', 'ken', ',', 'bu', 'kez', 'de', 'Mart', ""2003'te"", 'başlayan', 'işgalin', 'ilk', 'döneminde', 'işkence', 'edildiğine', 'dair', 'fotoğraflar', 'gün', 'yüzüne', 'çıktı', '.'","42, 5, 31, 25, 35, 1, 31, 32, 1, 32, 2, 18, 38, 21, 35, 4, 35, 25, 1, 31, 5, 35, 12, 15, 5, 32, 39, 14, 14, 38"
ess_584,"'ROOT', 'Ben', 'bu', 'kadar', 'şey', 'söyledim', 'internet', 'faydaları', 'hakkında', ',', 'tabi', 'faydası', 'olduğu', 'kadar', 'zararları', 'da', 'var', '.'","42, 32, 5, 9, 34, 39, 31, 31, 35, 38, 22, 34, 5, 9, 32, 4, 17, 38"
news_1900,"'ROOT', 'Obama', ',', 'Clinton', 'ailesi', 'için', 'nasıl', 'bir', 'rol', 'öngördüğünü', 'belirtmedi', '.'","42, 32, 38, 31, 35, 9, 5, 21, 34, 12, 39, 38"
news_595,"'ROOT', 'TÜİK', ',', 'tütün', 'mamulleri', 'üretiminin', 'eylülde', 'yüzde', '29.2', 'azaldığını', ',', 'TAPDK', 'ise', 'yüzde', '12', 'oranında', 'arttığını', 'bildirdi', '.'","42, 32, 38, 31, 31, 32, 3, 33, 25, 12, 38, 32, 18, 33, 25, 35, 17, 39, 38"
pop_1033,"'ROOT', 'Çevremizdeki', 'yarım', 'duvarlarda', ',', '9', 'ağustos', 'sabahını', 'anlatan', 'plaketler', 'var', '.'","42, 5, 5, 35, 38, 33, 31, 34, 1, 32, 39, 38"
pop_705,"'ROOT', '""Heba', '""', 'kelimesi', 'chat', 'için', 'kesinlikle', 'uygun', 'bir', 'kelimedir', '.'","42, 31, 38, 32, 35, 9, 35, 5, 21, 39, 38"
pop_1520,"'ROOT', 'Çünkü', 'bu', 'yüzleşme', 'beraberinde', 'bir', 'çok', 'yük', 'getiriyor', 'ama', 'sanalda', 'bu', 'tür', 'yükler', 'taşımıyorsunuz', '.'","42, 10, 21, 32, 35, 21, 21, 34, 39, 10, 35, 21, 5, 34, 17, 38"
ess_1134,"'ROOT', 'Bir', 'de', 'değerlerin', 'çözülmesi', '...'","42, 3, 14, 31, 39, 38"
ess_1542,"'ROOT', 'Yarattığımız', 'halkaların', 'gücüyle', 'hatırlanacağız', ',', 'hepsi', 'bu', '.'","42, 1, 31, 35, 39, 38, 32, 32, 38"
pop_1260,"'ROOT', '*', 'Herkesin', 'tetikleyici', 'yiyeceği', 'farklıdır', '.'","42, 38, 31, 5, 32, 39, 38"
news_44,"'ROOT', 'Klavyede', 'yazılan', 'mesajlar', 'doğrudan', 'cep', 'telefonlarına', 'gönderilebiliyor', '.'","42, 35, 1, 32, 3, 31, 35, 39, 38"
bio_1339,"'ROOT', 'Bin', 'nazar', 'boncuğu', 've', 'bin', 'Türk', 'bayrağı', 'dağıtarak', 'sembolik', 'olarak', 'bin', 'kişiye', ""Türkiye'yi"", 'anlatacağım', '.'","42, 33, 31, 34, 10, 33, 31, 17, 2, 2, 9, 33, 35, 34, 39, 38"
ess_118,"'ROOT', 'Hatta', 'daha', 'da', 'ileri', 'gideyim', ',', ""Genelkurmay'ın"", 've', 'tüm', 'askeri', 'yetkililerin', '(', 'belki', 'askeri', 'hastanelerin', 'ruh', 'sağlığı', 'bölümlerinde', 'çalışan', 'personel', 'hariç', ')', 'mutluluk', 've/veya', 'mutsuzluk', 'hakkında', 'herhangi', 'bir', 'şekilde', 'görüş', 'bildirmesini', 'tümüyle', 'yanlış', 'buluyorum', '.'","42, 29, 3, 4, 39, 14, 38, 32, 10, 21, 5, 17, 38, 3, 5, 31, 31, 31, 35, 1, 6, 9, 38, 31, 10, 17, 35, 5, 21, 3, 34, 12, 3, 5, 17, 38"
bio_1263,"'ROOT', 'Otelde', 'kahvaltı', 'ederken', 'bana', ',', '""', 'Şu', 'davayı', 'bana', 'biraz', 'anlatsana', ',', '""', 'dedi', '.'","42, 35, 2, 15, 35, 38, 38, 21, 34, 35, 3, 12, 38, 38, 39, 38"
